2384;East Sepik, Papua New Guinea
905;Oulu, Finland
3616;Bac Ninh, Vietnam
1395;Miyagi, Japan
1444;Batken, Kyrgyzstan
141;Vardoe, Aland Islands
392;Thimphu, Bhutan
2038;Iz-Zebbug, Malta
1975;Tombouctou, Mali
844;Suhaj, Egypt
1586;Gamprin, Liechtenstein
832;Tartu, Estonia
1938;Novaci, Macedonia
2980;Crensovci, Slovenia
1883;Namu Atoll, Marshall Islands
1950;Kocani, Macedonia
2002;OEmnoegovi, Mongolia
2941;Komen, Slovenia
1155;Borsod-Abauj-Zemplen, Hungary
1119;Vukovarsko-Srijemska, Croatia
1831;Podgorica, Montenegro
2165;Baja California Sur, Mexico
691;Brandenburg, Germany
1733;Carnikavas Novads, Latvia
2364;Lambayeque, Peru
2222;Bauchi, Nigeria
3166;Samut Songkhram, Thailand
2236;Edo, Nigeria
1775;Doukkala-Abda, Morocco
594;Caldas, Colombia
1112;Santa Barbara, Honduras
1275;Gilan, Iran
326;Temburong, Brunei
700;Obock, Djibouti
1954;Makedonska Kamenica, Macedonia
1693;Mazsalaca, Latvia
805;Carchi, Ecuador
1306;Sardinia, Italy
1757;Misratah, Libya
2346;Panama, Panama
2977;Destrnik, Slovenia
2702;Khanty-Mansiyskiy Avtonomnyy Okrug, Russia
460;Basse-Kotto, Central African Republic
2077;L-Iklin, Malta
458;Haute-Kotto, Central African Republic
3523;Saint Andrew, Saint Vincent and the Grenadines
36;Zabul, Afghanistan
2658;Bashkortostan, Russia
450;Equateur, Democratic Republic of the Congo
1560;Liban-Nord, Lebanon
433;Quebec, Canada
1907;Kisela Voda, Macedonia
3656;Komuna e Mamushes, Kosovo
3258;Qibili, Tunisia
211;Mingacevir City, Azerbaijan
1643;Ventspils Rajons, Latvia
314;Queme, Benin
1689;Nereta, Latvia
1999;Arhangay, Mongolia
952;Ogooue-Ivindo, Gabon
557;Yunnan, China
1230;Uttarakhand, India
1296;Khorasan-e Jonubi, Iran
3329;Trabzon, Turkey
214;Kurdamir Rayon, Azerbaijan
38;Kabul, Afghanistan
2828;Trbovlje, Slovenia
1663;Saldus Rajons, Latvia
1135;Koprivnicko-Krizevacka, Croatia
713;Saint George, Dominica
2851;Slovenj Gradec, Slovenia
2914;Miklavz na Dravskem Polju, Slovenia
1017;Thessaly, Greece
3111;Biltine, Chad
2655;North Ossetia, Russia
1052;Santa Rita, Guam
2446;Saint-Pierre, Saint Pierre and Miquelon
411;Central, Botswana
722;San Cristobal, Dominican Republic
1697;Ludzas Rajons, Latvia
2024;Nouakchott, Mauritania
2717;Kamtsjatka, Russia
1763;Az Zawiyah, Libya
1608;Sinoe, Liberia
190;Ucar, Azerbaijan
1325;Saint Helier, Jersey
487;Saint Gallen, Switzerland
1784;Chaouia-Ouardigha, Morocco
1490;Saint Thomas Lowland, Saint Kitts and Nevis
2958;Grosuplje, Slovenia
1207;Jerusalem District, Israel
1408;Kwale, Kenya
1262;Al Qadisiyah, Iraq
3468;Iowa, United States
2290;Sogn og Fjordane, Norway
2684;Smolensk, Russia
2473;Camuy, Puerto Rico
1558;Bokeo, Laos
2182;Putrajaya, Malaysia
285;Stara Zagora, Bulgaria
1691;Beverinas Novads, Latvia
2416;Autonomous Region in Muslim Mindanao, Philippines
904;Western Finland, Finland
3070;Northern Bahr al Ghazal, South Sudan
711;Saint Mark, Dominica
2742;Western Province, Solomon Islands
1140;Nord-Est, Haiti
3624;Circonscription de Sigave, Wallis and Futuna
3600;Hai Duong, Vietnam
723;Monte Cristi, Dominican Republic
815;Tungurahua, Ecuador
2522;San German, Puerto Rico
2447;Miquelon-Langlade, Saint Pierre and Miquelon
26;Nimruz, Afghanistan
3281;Mardin, Turkey
1118;Splitsko-Dalmatinska, Croatia
704;Arta, Djibouti
1773;Oriental, Morocco
439;Saskatchewan, Canada
2600;Botosani, Romania
1645;Vecpiebalga, Latvia
222;Barda Rayon, Azerbaijan
1910;Tearce, Macedonia
17;Herat, Afghanistan
1366;Kyoto, Japan
1542;Astana Qalasy, Kazakhstan
2951;Izola-Isola, Slovenia
1982;Mandalay, Myanmar
9;Ra's al Khaymah, United Arab Emirates
639;Las Tunas, Cuba
3586;Tay Ninh, Vietnam
1875;Aur Atoll, Marshall Islands
413;North West, Botswana
1235;Meghalaya, India
144;Saltvik, Aland Islands
539;Los Lagos, Chile
1519;Gwangju, South Korea
232;Christ Church, Barbados
2036;Iz-Zurrieq, Malta
366;Roraima, Brazil
1723;Grobina, Latvia
3414;Ternopil, Ukraine
2897;Pesnica, Slovenia
3617;Bac Lieu, Vietnam
1777;Taza-Al Hoceima-Taounate, Morocco
1145;Nord, Haiti
2524;Trujillo Alto, Puerto Rico
1631;Marijampoles Apskritis, Lithuania
2462;Barceloneta, Puerto Rico
2758;Al Jazirah, Sudan
798;El Bayadh, Algeria
1171;Aceh, Indonesia
476;Cuvette, Republic of the Congo
1909;Tetovo, Macedonia
1136;Varazdinska, Croatia
1336;Saint Mary, Jamaica
3724;Western, Zambia
600;Putumayo, Colombia
2976;Divaca, Slovenia
2901;Odranci, Slovenia
1310;Veneto, Italy
3102;Homs, Syria
1248;Dahuk, Iraq
868;Northern Red Sea Region, Eritrea
3346;Amasya, Turkey
1500;Hamgyong-namdo, North Korea
2790;Jaemtland, Sweden
615;Vaupes, Colombia
572;Hubei, China
171;Lankaran, Azerbaijan
496;Schwyz, Switzerland
1411;Nakuru, Kenya
127;Burgenland, Austria
839;Al Gharbiyah, Egypt
2401;Gulf, Papua New Guinea
915;Pohnpei, Micronesia
2318;Wellington, New Zealand
543;Tarapaca, Chile
3035;Dakar, Senegal
582;Inner Mongolia, China
2905;Muta, Slovenia
2781;Kalmar, Sweden
3439;Texas, United States
637;Cienfuegos, Cuba
1540;Almaty Oblysy, Kazakhstan
3628;Palauli, Samoa
895;Tigray, Ethiopia
880;Melilla, Spain
1706;Kraslavas Rajons, Latvia
658;Santa Catarina do Fogo, Cape Verde
1211;Tel Aviv, Israel
2802;Zetale, Slovenia
2477;Cayey, Puerto Rico
1848;Analanjirofo, Madagascar
2283;Limburg, Netherlands
1073;Gabu, Guinea-Bissau
3568;Phu Tho, Vietnam
2721;Eastern Province, Rwanda
2142;Oaxaca, Mexico
2923;Luce, Slovenia
3173;Phichit, Thailand
2347;Guna Yala, Panama
1788;Raionul Edinet, Moldova
2101;Pembroke, Malta
1650;Talsu Rajons, Latvia
544;Centre, Cameroon
142;Sund, Aland Islands
1897;Gostivar, Macedonia
1328;Trelawny, Jamaica
1810;Dubasari, Moldova
659;Ribeira Grande de Santiago, Cape Verde
909;Western, Fiji
102;Misiones, Argentina
1780;Fes-Boulemane, Morocco
129;Upper Austria, Austria
1099;Central and Western, Hong Kong
1673;Riga, Latvia
885;La Rioja, Spain
2335;Zufar, Oman
734;El Seibo, Dominican Republic
3331;Duzce, Turkey
203;Quba, Azerbaijan
634;Provincia de La Habana, Cuba
3369;Niutao, Tuvalu
1349;Zarqa, Jordan
105;Neuquen, Argentina
249;Plateau-Central, Burkina Faso
447;South Kivu, Democratic Republic of the Congo
856;Asyut, Egypt
2723;Southern Province, Rwanda
1026;West Macedonia, Greece
446;Eastern Province, Democratic Republic of the Congo
1215;Nagaland, India
1456;Banteay Meanchey, Cambodia
1054;Talofofo, Guam
1666;Salas, Latvia
970;Kvemo Kartli, Georgia
95;Bie, Angola
1282;Markazi, Iran
3243;Banzart, Tunisia
1240;Dadra and Nagar Haveli, India
3352;Couva-Tabaquite-Talparo, Trinidad and Tobago
941;Midi-Pyrenees, France
2556;Angaur, Palau
1469;Kampong Thom, Cambodia
104;San Juan, Argentina
1049;Chiquimula, Guatemala
1781;Guelmim-Es Smara, Morocco
61;Kukes, Albania
1742;Alsungas Novads, Latvia
1949;Konce, Macedonia
1020;Central Greece, Greece
2093;Dingli, Malta
2993;Ajdovscina, Slovenia
237;Saint Michael, Barbados
3525;Charlotte, Saint Vincent and the Grenadines
1952;Karbinci, Macedonia
2023;Guidimaka, Mauritania
22;Paktia, Afghanistan
2089;L-Ghasri, Malta
44;Kunduz, Afghanistan
1962;Cucer-Sandevo, Macedonia
199;Agstafa, Azerbaijan
3605;Huyen Dien Bien, Vietnam
1006;Conakry, Guinea
2673;Nizjnij Novgorod, Russia
818;Orellana, Ecuador
1945;Bitola, Macedonia
3263;Al Qayrawan, Tunisia
64;Fier, Albania
974;T'bilisi, Georgia
550;South-West Province, Cameroon
1652;Stopini, Latvia
547;Littoral, Cameroon
892;Oromiya, Ethiopia
1825;Opstina Zabljak, Montenegro
2603;Brasov, Romania
1988;Rakhine, Myanmar
3006;Kosicky, Slovakia
894;Amhara, Ethiopia
1884;Namdrik Atoll, Marshall Islands
324;Tutong, Brunei
590;Magdalena, Colombia
2313;Yaren, Nauru
2557;Hatohobei, Palau
1955;Bosilovo, Macedonia
1792;Raionul Anenii Noi, Moldova
887;Madrid, Spain
3340;Gumushane, Turkey
1285;Fars, Iran
1243;Pondicherry, India
312;Collines, Benin
3443;Indiana, United States
2078;Lija, Malta
2483;Comerio, Puerto Rico
2752;Beau Vallon, Seychelles
1764;Sabha, Libya
1859;Diana, Madagascar
483;Cuvette-Ouest, Republic of the Congo
1374;Tokushima, Japan
2;Parroquia de Sant Julia de Loria, Andorra
1423;Mombasa, Kenya
1843;Bijelo Polje, Montenegro
1778;Grand Casablanca, Morocco
138;Victoria, Australia
1042;Solola, Guatemala
2154;Sonora, Mexico
1755;Al Jabal al Akhdar, Libya
3483;Alaska, United States
1746;Aglona, Latvia
94;Benguela, Angola
3648;Komuna e Prishtines, Kosovo
1355;Yamagata, Japan
2680;Krasnodarskiy, Russia
1701;Limbazu Rajons, Latvia
1538;Soltustik Qazaqstan, Kazakhstan
3385;Katavi, Tanzania
912;Rotuma, Fiji
3341;Edirne, Turkey
2906;Mozirje, Slovenia
1315;Lombardy, Italy
286;Kyustendil, Bulgaria
924;Aquitaine, France
1480;Trinity Palmetto Point, Saint Kitts and Nevis
2829;Sostanj, Slovenia
367;West Grand Bahama, Bahamas
779;Saida, Algeria
2254;Ebonyi, Nigeria
2419;Cordillera Administrative Region, Philippines
2608;Harghita, Romania
1221;Karnataka, India
3266;Ha`apai, Tonga
251;Boucle du Mouhoun, Burkina Faso
3137;Savanes, Togo
545;East, Cameroon
799;Bechar, Algeria
234;Saint Andrew, Barbados
1871;Maloelap Atoll, Marshall Islands
1425;Meru, Kenya
1758;Sha`biyat al Jabal al Gharbi, Libya
1373;Tochigi, Japan
1144;Sud-Est, Haiti
1535;Qostanay, Kazakhstan
341;Pernambuco, Brazil
648;Sal, Cape Verde
288;Pleven, Bulgaria
587;Valle del Cauca, Colombia
522;Denguele, Ivory Coast
71;Armavir, Armenia
750;Sanchez Ramirez, Dominican Republic
1151;Bekes, Hungary
1164;Komarom-Esztergom, Hungary
352;Tocantins, Brazil
1312;Campania, Italy
310;Borgou, Benin
1057;Yigo, Guam
806;Manabi, Ecuador
2015;Govi-Sumber, Mongolia
3734;Matabeleland South, Zimbabwe
1363;Tottori, Japan
2292;Buskerud, Norway
949;Estuaire, Gabon
3135;Plateaux, Togo
294;Makamba, Burundi
2095;Birzebbuga, Malta
3261;Madanin, Tunisia
661;Santa Catarina, Cape Verde
1679;Priekule, Latvia
2132;Northern Region, Malawi
1064;Barrigada, Guam
338;Sint Eustatius, Bonaire, Saint Eustatius and Saba 
2033;Saint Peter, Montserrat
3374;Taipei, Taiwan
3534;Guarico, Venezuela
597;Norte de Santander, Colombia
340;Maranhao, Brazil
3293;Ankara, Turkey
753;Biskra, Algeria
3202;Nakhon Phanom, Thailand
202;Sabirabad, Azerbaijan
2270;Atlantico Sur, Nicaragua
1433;Trans Nzoia, Kenya
1157;Pest, Hungary
2096;Birkirkara, Malta
1493;Saint George Basseterre, Saint Kitts and Nevis
1244;NCT, India
623;Puntarenas, Costa Rica
645;Tarrafal, Cape Verde
1858;Analamanga, Madagascar
920;Sandoy, Faroe Islands
710;Saint Andrew, Dominica
1369;Shimane, Japan
1163;Baranya, Hungary
761;Adrar, Algeria
1293;Ilam, Iran
1642;Vecumnieki, Latvia
292;Central Governorate, Bahrain
896;Somali, Ethiopia
1394;Fukushima, Japan
1239;Punjab, India
1749;Sha`biyat al Butnan, Libya
1266;Hamadan, Iran
2644;Perm, Russia
1931;Opstina Rankovce, Macedonia
1339;Saint James, Jamaica
650;Boa Vista, Cape Verde
1035;Guatemala, Guatemala
2470;Vega Alta, Puerto Rico
1313;Friuli Venezia Giulia, Italy
1180;Papua, Indonesia
3513;Fergana, Uzbekistan
3084;Santa Ana, El Salvador
3200;Trat, Thailand
2750;Cascade, Seychelles
2032;Inchiri, Mauritania
1722;Gulbenes Rajons, Latvia
843;Al Minufiyah, Egypt
1264;An Najaf, Iraq
1827;Tivat, Montenegro
456;Haut-Mbomou, Central African Republic
14;Ajman, United Arab Emirates
1391;Hiroshima, Japan
3144;Mae Hong Son, Thailand
78;Lunda Sul, Angola
1291;Sistan va Baluchestan, Iran
449;Nord Kivu, Democratic Republic of the Congo
2773;Norrbotten, Sweden
1096;Sham Shui Po, Hong Kong
2830;Sveti Tomaz, Slovenia
756;Ouargla, Algeria
3248;Tawzar, Tunisia
1835;Opstina Niksic, Montenegro
1890;Wotho Atoll, Marshall Islands
3516;Sirdaryo, Uzbekistan
1965;Aracinovo, Macedonia
1629;Siauliu Apskritis, Lithuania
1794;Ungheni, Moldova
2373;Apurimac, Peru
1056;Umatac, Guam
2185;Tete, Mozambique
2039;Haz-Zebbug, Malta
719;Saint Peter, Dominica
2137;Mexico, Mexico
1008;Bioko Norte, Equatorial Guinea
614;Vichada, Colombia
319;Donga, Benin
874;Extremadura, Spain
389;Mayaguana, Bahamas
2274;Gelderland, Netherlands
1901;Vevcani, Macedonia
1715;Jekabpils Rajons, Latvia
1;Canillo, Andorra
2709;Tyva, Russia
7;Parroquia d'Andorra la Vella, Andorra
2399;Chimbu, Papua New Guinea
792;Illizi, Algeria
1678;Priekuli, Latvia
2570;Guaira, Paraguay
414;Southern, Botswana
493;Valais, Switzerland
2982;Cerklje na Gorenjskem, Slovenia
3221;Nukunonu, Tokelau
339;Bonaire, Bonaire, Saint Eustatius and Saba 
1192;North Kalimantan, Indonesia
720;Azua, Dominican Republic
1806;Raionul Ocnita, Moldova
1074;Cacheu, Guinea-Bissau
1529;Atyrau, Kazakhstan
3669;Komuna e Dragashit, Kosovo
1011;Kie-Ntem, Equatorial Guinea
556;Tibet Autonomous Region, China
2451;Aguadilla, Puerto Rico
498;Schaffhausen, Switzerland
831;Laeaene, Estonia
2550;Melekeok, Palau
289;Kurdzhali, Bulgaria
907;Eastern Finland, Finland
2035;Marsaxlokk, Malta
1872;Kwajalein Atoll, Marshall Islands
1389;Chiba, Japan
957;N Ireland, United Kingdom
488;Aargau, Switzerland
800;El Oro, Ecuador
2510;Lares, Puerto Rico
2641;Voronezj, Russia
148;Koekar, Aland Islands
415;North East, Botswana
997;North Bank, Gambia
1966;Oslomej, Macedonia
2637;Central Serbia, Serbia
1545;Houaphan, Laos
1790;Gagauzia, Moldova
529;Biobio, Chile
1333;Hanover Parish, Jamaica
3484;Washington, United States
1713;Jurmala, Latvia
2287;Hordaland, Norway
2715;Amur, Russia
2186;Maputo, Mozambique
1446;Chuy, Kyrgyzstan
2699;Kurgan, Russia
420;Minskaja Voblasts', Belarus
3621;Malampa, Vanuatu
3384;Tabora, Tanzania
763;Tiaret, Algeria
435;Ontario, Canada
1994;Hovd Province, Mongolia
2143;Hidalgo, Mexico
280;Silistra, Bulgaria
210;Naftalan, Azerbaijan
1682;Babites Novads, Latvia
3460;Tennessee, United States
2208;North Province, New Caledonia
775;Sidi Bel Abbes, Algeria
2212;Zinder, Niger
1737;Baltinavas Novads, Latvia
3149;Chiang Rai, Thailand
2126;Noonu Atoll, Maldives
322;Saint George, Bermuda
1842;Budva, Montenegro
417;Kgatleng, Botswana
1007;Guadeloupe, Guadeloupe
503;Jura, Switzerland
1618;Mohale's Hoek District, Lesotho
422;Brestskaya Oblast', Belarus
1754;Al Marj, Libya
1774;Souss-Massa-Draa, Morocco
2067;L-Imqabba, Malta
3620;Sanma, Vanuatu
3737;Harare, Zimbabwe
3736;Mashonaland East, Zimbabwe
3735;Mashonaland West, Zimbabwe
3658;Komuna e Leposaviqit, Kosovo
2869;Rogaska Slatina, Slovenia
1023;South Aegean, Greece
3391;Rukwa, Tanzania
3732;Mashonaland Central, Zimbabwe
3693;Amanat Al Asimah, Yemen
1699;Seja, Latvia
563;Shaanxi, China
3183;Samut Prakan, Thailand
3730;Matabeleland North, Zimbabwe
2193;Manica, Mozambique
1434;Tana River, Kenya
1416;Narok, Kenya
3728;Lusaka, Zambia
770;Bouira, Algeria
3727;Copperbelt, Zambia
788;Medea, Algeria
1532;East Kazakhstan, Kazakhstan
3726;Eastern, Zambia
1564;Nabatiye, Lebanon
3725;Central, Zambia
1158;Tolna, Hungary
3723;Southern, Zambia
3076;Jonglei, South Sudan
3059;Coronie, Suriname
2404;Milne Bay, Papua New Guinea
3722;North-Western, Zambia
342;Para, Brazil
2730;Makkah, Saudi Arabia
3719;Western Cape, South Africa
738;San Jose de Ocoa, Dominican Republic
2677;Lipetsk, Russia
3718;Limpopo, South Africa
3717;KwaZulu-Natal, South Africa
3716;Northern Cape, South Africa
1067;Dededo, Guam
3348;Kars, Turkey
1531;Qaraghandy, Kazakhstan
3714;Mpumalanga, South Africa
2664;Stavropol'skiy, Russia
2368;Arequipa, Peru
3713;Orange Free State, South Africa
3461;West Virginia, United States
1896;Zajas, Macedonia
260;High-Basins, Burkina Faso
332;Potosi, Bolivia
3438;Alabama, United States
3711;Gauteng, South Africa
1353;Kanagawa, Japan
296;Mwaro, Burundi
755;Relizane, Algeria
2569;San Pedro, Paraguay
184;Zaqatala, Azerbaijan
3710;Kani-Keli, Mayotte
3709;Boueni, Mayotte
3708;Chirongui, Mayotte
3707;Bandrele, Mayotte
3297;Bursa, Turkey
279;Sliven, Bulgaria
1224;Rajasthan, India
3705;Chiconi, Mayotte
1920;Petrovec, Macedonia
1793;Chisinau, Moldova
3237;Ahal, Turkmenistan
3702;Tsingoni, Mayotte
20;Ghazni, Afghanistan
751;Santo Domingo, Dominican Republic
2098;Attard, Malta
3395;Kilimanjaro, Tanzania
862;Al Isma'iliyah, Egypt
835;Polvamaa, Estonia
500;Appenzell Ausserrhoden, Switzerland
2890;Polzela, Slovenia
3701;M'Tsangamouji, Mayotte
2202;Otjozondjupa, Namibia
654;Mosteiros, Cape Verde
3699;Bandraboua, Mayotte
1387;Nagasaki, Japan
3314;Erzurum, Turkey
2639;St.-Petersburg, Russia
959;Saint Patrick, Grenada
2006;Central Aimak, Mongolia
2498;Guanica, Puerto Rico
2619;Constanta, Romania
3697;Dembeni, Mayotte
2864;Semic, Slovenia
2255;Madriz, Nicaragua
1882;Rongelap Atoll, Marshall Islands
3695;Mamoudzou, Mayotte
1980;Magway, Myanmar
2762;Khartoum State, Sudan
2387;Sandaun, Papua New Guinea
2410;Northern Mindanao, Philippines
3691;Muhafazat al Jawf, Yemen
2211;Tahoua, Niger
865;Alexandria, Egypt
2086;Il-Hamrun, Malta
3690;Muhafazat Lahij, Yemen
2051;Saint Paul's Bay, Malta
28;Helmand, Afghanistan
1338;Portland, Jamaica
3688;Al Hudaydah, Yemen
3518;Namangan, Uzbekistan
1320;Abruzzo, Italy
2239;Enugu, Nigeria
86;Bengo, Angola
68;Ararat, Armenia
3504;Paysandu, Uruguay
257;Est, Burkina Faso
2820;Verzej, Slovenia
3684;Muhafazat Hajjah, Yemen
1162;Zala, Hungary
622;Limon, Costa Rica
2918;Medvode, Slovenia
829;Harju, Estonia
3682;Sanaa, Yemen
3681;Muhafazat Raymah, Yemen
2358;Ancash, Peru
1121;Krapinsko-Zagorska, Croatia
3026;Ziguinchor, Senegal
1765;Sha`biyat Nalut, Libya
3679;Muhafazat Dhamar, Yemen
3678;Ibb, Yemen
1004;Mamou, Guinea
903;Southern Finland, Finland
3165;Chai Nat, Thailand
344;Ceara, Brazil
2681;Udmurtiya, Russia
3677;Muhafazat ad Dali`, Yemen
2971;Brda, Slovenia
1670;Garkalne, Latvia
3675;Muhafazat al Bayda', Yemen
3674;Hadramawt, Yemen
167;Beylaqan, Azerbaijan
3673;Al Mahrah, Yemen
3044;Bari, Somalia
3672;Komuna e Gracanices, Kosovo
948;Haut-Ogooue, Gabon
3671;Komuna e Gjakoves, Kosovo
3670;Hani i Elezit, Kosovo
2701;Omsk, Russia
1053;Sinajana, Guam
416;South East, Botswana
1359;Saitama, Japan
3668;Komuna e Drenasit, Kosovo
1022;Attica, Greece
3667;Komuna e Gjilanit, Kosovo
3666;Komuna e Istogut, Kosovo
2163;Guanajuato, Mexico
1968;Butel, Macedonia
3664;Komuna e Kacanikut, Kosovo
3663;Komuna e Klines, Kosovo
1625;Alytaus Apskritis, Lithuania
794;Ain Temouchent, Algeria
277;Ruse, Bulgaria
3662;Komuna e Kllokotit, Kosovo
3661;Kosovo Polje, Kosovo
264;Sofiya, Bulgaria
2231;Kano, Nigeria
696;Hamburg, Germany
136;Queensland, Australia
3659;Komuna e Mitrovices, Kosovo
3657;Lipjan, Kosovo
3655;Novo Brdo, Kosovo
3654;Komuna e Obiliqit, Kosovo
3653;Orahovac, Kosovo
3607;Da Nang, Vietnam
1016;Peloponnese, Greece
83;Cuanza Norte, Angola
3651;Komuna e Parteshit, Kosovo
3537;Sucre, Venezuela
1188;North Sulawesi, Indonesia
461;Ouaka, Central African Republic
3649;Podujevo, Kosovo
3647;Prizren, Kosovo
3646;Komuna e Ranillugut, Kosovo
2149;Tlaxcala, Mexico
3645;Komuna e Decanit, Kosovo
3440;Virginia, United States
3644;Komuna e Skenderajt, Kosovo
3643;Komuna e Shtimes, Kosovo
1412;Homa Bay, Kenya
3642;Opstina Strpce, Kosovo
3641;Komuna e Therandes, Kosovo
3640;Komuna e Ferizajt, Kosovo
3639;Komuna e Vitise, Kosovo
914;Kosrae, Micronesia
643;Ribeira Brava, Cape Verde
3428;Ivano-Frankivsk, Ukraine
66;Durres, Albania
714;Saint David, Dominica
3106;Damascus Governorate, Syria
3637;Komuna e Zubin Potokut, Kosovo
3636;Opstina Zvecan, Kosovo
1181;West Papua, Indonesia
1090;Yuen Long, Hong Kong
1321;The Marches, Italy
235;Saint John, Barbados
3635;Vaisigano, Samoa
604;Atlantico, Colombia
3634;Aiga-i-le-Tai, Samoa
2593;Reunion, Reunion
558;Xinjiang Uygur Zizhiqu, China
1514;Daejeon, South Korea
2286;Vest-Agder, Norway
3631;Va`a-o-Fonoti, Samoa
3554;Saint Croix Island, U.S. Virgin Islands
3630;A'ana, Samoa
3629;Atua, Samoa
2424;Azad Kashmir, Pakistan
